index,2021-06,2021-03,2021-09,symbol
Trả trước dài hạn người bán,0,0,0,MSN
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,MSN
Phải thu dài hạn nội bộ,0,0,0,MSN
Phải thu về cho vay dài hạn,0,0,81150000000,MSN
Phải thu dài hạn khác,1571446000000,1549143000000,1589963000000,MSN
Dự phòng phải thu dài hạn khó đòi,0,0,0,MSN
Tài sản cố định,48437761000000,48495415000000,46967477000000,MSN
Tài sản cố định hữu hình,33179631000000,33623979000000,32075093000000,MSN
Nguyên giá TSCĐHH,51126353000000,50810423000000,50291977000000,MSN
Hao mòn TSCĐHH,-17946722000000,-17186444000000,-18216884000000,MSN
Tài sản cố định thuê tài chính,367849000000,23011000000,366851000000,MSN
Nguyên giá TSCĐTTC,437611000000,91600000000,437611000000,MSN
Hao mòn TSCĐTTC,-69762000000,-68589000000,-70760000000,MSN
Tài sản cố định vô hình,14890281000000,14848425000000,14525533000000,MSN
Nguyên giá TSCĐVH,19724729000000,19414829000000,19586065000000,MSN
Hao mòn TSCĐVH,-4834448000000,-4566404000000,-5060532000000,MSN
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,MSN
Bất động sản đầu tư,12014000000,13266000000,845196000000,MSN
Nguyên giá bất động sản đầu tư,18628000000,18628000000,1199412000000,MSN
Hao mòn bất động sản đầu tư,-6614000000,-5362000000,-354216000000,MSN
Tài sản dở dang dài hạn,2946002000000,2591993000000,2365963000000,MSN
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,MSN
Chi phí xây dựng cơ bản dở dang ,2946002000000,2591993000000,2365963000000,MSN
Các khoản đầu tư tài chính dài hạn,22649697000000,21292099000000,23592295000000,MSN
Đầu tư vào công ty con,0,0,0,MSN
"Đầu tư vào công ty liên kết, liên doanh",22615821000000,21257357000000,23554306000000,MSN
Đầu tư dài hạn khác,30589000000,30589000000,30589000000,MSN
Dự phòng giảm giá đầu tư tài chính dài hạn,-4113000000,-3247000000,0,MSN
Đầu tư dài hạn giữ đến ngày đáo hạn,7400000000,7400000000,7400000000,MSN
Tài sản dài hạn khác,10681249000000,10996725000000,11065866000000,MSN
Chi phí trả trước dài hạn,6255403000000,6335739000000,6613249000000,MSN
Tài sản thuế thu nhập hoãn lại,846169000000,955398000000,908239000000,MSN
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,0,MSN
Lợi thế thương mại,3579677000000,3705588000000,3544378000000,MSN
Lợi thế thương mại (trước 2015),0,0,0,MSN
TỔNG CỘNG TÀI SẢN,120696902000000,116266529000000,123396452000000,MSN
Nợ phải trả,89260191000000,90861428000000,91029737000000,MSN
Nợ ngắn hạn,38124851000000,37773997000000,39858448000000,MSN
Vay và nợ ngắn hạn,20712056000000,21226406000000,20255949000000,MSN
Phải trả người bán,6927568000000,7108742000000,8179333000000,MSN
Người mua trả tiền trước,319013000000,559865000000,204135000000,MSN
Thuế và các khoản phải nộp Nhà nước,925755000000,541961000000,1359057000000,MSN
Phải trả người lao động,309891000000,289986000000,353778000000,MSN
Chi phí phải trả,4547824000000,4018130000000,5497546000000,MSN
Phải trả nội bộ,0,0,0,MSN
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,MSN
"Các khoản phải trả, phải nộp ngắn hạn khác",4302184000000,3980191000000,3925662000000,MSN
"Quỹ khen thưởng, phúc lợi",43013000000,35715000000,42855000000,MSN
Doanh thu chưa thực hiện ngắn hạn,20827000000,8287000000,23617000000,MSN
Dự phòng phải trả ngắn hạn,16720000000,4714000000,16516000000,MSN
Quỹ bình ổn giá,0,0,0,MSN
Nợ dài hạn,51135340000000,53087431000000,51171289000000,MSN
Phải trả dài hạn người bán,25556000000,27668000000,25458000000,MSN
Người mua trả trước dài hạn,0,0,0,MSN
Chi phí phải trả dài hạn,0,0,0,MSN
Phải trả nội bộ về vốn kinh doanh,0,0,0,MSN
Phải trả dài hạn nội bộ,0,0,0,MSN
Phải trả dài hạn khác,187468000000,183364000000,192263000000,MSN
Vay và nợ dài hạn,40407355000000,42063508000000,40779897000000,MSN
Trái phiếu chuyển đổi,0,0,0,MSN
Cổ phiếu ưu đãi,0,0,0,MSN
Thuế thu nhập hoãn lại phải trả,3602722000000,3648660000000,3516013000000,MSN
Dự phòng trợ cấp mất việc làm,0,0,0,MSN
Doanh thu chưa thực hiện dài hạn,0,0,0,MSN
Quỹ phát triển khoa học và công nghệ,0,0,0,MSN
Dự phòng phải trả dài hạn,6912239000000,7164231000000,6657658000000,MSN
Vốn chủ sở hữu,31436711000000,25405101000000,32366715000000,MSN
Vốn và các quỹ,31436711000000,25405101000000,32366715000000,MSN
Vốn góp,11805347000000,11746832000000,11805347000000,MSN
Cổ phiếu phổ thông,11805347000000,11746832000000,11805347000000,MSN
Thặng dư vốn cổ phần,11084247000000,11084297000000,11084247000000,MSN
Quyền chọn chuyển đổi trái phiếu,0,0,0,MSN
Vốn khác của chủ sở hữu,-8563690000000,-8563690000000,-8563690000000,MSN
Cổ phiếu quỹ,0,0,0,MSN
Chênh lệch đánh giá lại tài sản,0,0,0,MSN
Chênh lệch tỷ giá hối đoái,-227141000000,-253418000000,-327238000000,MSN
Quỹ đầu tư phát triển,0,0,0,MSN
Quỹ dự phòng tài chính,0,0,0,MSN
Quỹ khác thuộc vốn chủ sở hữu,-31086000000,-310124000000,-31086000000,MSN
Lợi nhuận sau thuế chưa phân phối,7278838000000,2468616000000,7549034000000,MSN
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,2179083000000,2182124000000,1057575000000,MSN
Lợi nhuận sau thuế chưa phân phối kỳ này,5099755000000,286492000000,6491459000000,MSN
Lợi ích cổ đông không kiểm soát,10090196000000,9232588000000,10850101000000,MSN
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,MSN
Nguồn vốn đầu tư XDCB,0,0,0,MSN
Nguồn kinh phí và quỹ khác,0,0,0,MSN
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,MSN
Vốn ngân sách nhà nước,0,0,0,MSN
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,MSN
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,MSN
TỔNG CỘNG NGUỒN VỐN,120696902000000,116266529000000,123396452000000,MSN
Tiền và các khoản tương đương tiền,1848868299000,1378936540000,2851757000000,KDH
Tiền,788031575000,446928976000,2229634173000,KDH
Các khoản tương đương tiền,1060836724000,932007564000,622122827000,KDH
Các khoản đầu tư tài chính ngắn hạn,0,9973272000,0,KDH
Đầu tư ngắn hạn,0,0,0,KDH
Dự phòng giảm giá đầu tư ngắn hạn,0,0,0,KDH
Đầu tư giữ đến ngày đáo hạn,0,9973272000,0,KDH
Các khoản phải thu ngắn hạn,3736152527000,3554116720000,3706646651000,KDH
Phải thu khách hàng,570657870000,549617939000,504856384000,KDH
Trả trước cho người bán,1849285567000,2332858138000,1852596050000,KDH
Phải thu nội bộ ngắn hạn,0,0,0,KDH
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,KDH
Phải thu về cho vay ngắn hạn,0,0,0,KDH
Các khoản phải thu khác,1318158884000,673590437000,1351144011000,KDH
Dự phòng phải thu ngắn hạn khó đòi,-1949794000,-1949794000,-1949794000,KDH
Tài sản thiếu chờ xử lý,0,0,0,KDH
Hàng tồn kho,7339082453000,7412999079000,6850611187000,KDH
Dự phòng giảm giá hàng tồn kho,0,0,0,KDH
Tài sản ngắn hạn khác,165253914000,270385498000,54730525000,KDH
Chi phí trả trước ngắn hạn,137774084000,216489394000,24899482000,KDH
Thuế GTGT được khấu trừ,26653428000,53069702000,29004641000,KDH
Thuế và các khoản khác phải thu Nhà nước,826402000,826402000,826402000,KDH
Giao dịch mua bán lại trái phiếu chính phủ,0,0,0,KDH
Tài sản dài hạn,934824276000,924399273000,1060543002000,KDH
Các khoản phải thu dài hạn,80304200000,80151239000,199606520000,KDH
Phải thu dài hạn của khách hàng,66890891000,67753133000,186083696000,KDH
Trả trước dài hạn người bán,1728585000,1427409000,1837685000,KDH
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,KDH
Phải thu dài hạn nội bộ,0,0,0,KDH
Phải thu về cho vay dài hạn,0,0,0,KDH
Phải thu dài hạn khác,13684724000,12970697000,13685139000,KDH
Dự phòng phải thu dài hạn khó đòi,-2000000000,-2000000000,-2000000000,KDH
Tài sản cố định,44187612000,45347896000,42137358000,KDH
Tài sản cố định hữu hình,44187612000,45347896000,42137358000,KDH
Nguyên giá TSCĐHH,117148445000,116211566000,117197084000,KDH
Hao mòn TSCĐHH,-72960833000,-70863670000,-75059726000,KDH
Tài sản cố định thuê tài chính,0,0,0,KDH
Nguyên giá TSCĐTTC,0,0,0,KDH
Hao mòn TSCĐTTC,0,0,0,KDH
Tài sản cố định vô hình,0,0,0,KDH
Nguyên giá TSCĐVH,339700000,339700000,339700000,KDH
Hao mòn TSCĐVH,-339700000,-339700000,-339700000,KDH
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,KDH
Bất động sản đầu tư,59051258000,59321439000,58874320000,KDH
Nguyên giá bất động sản đầu tư,65481572000,65481572000,65481572000,KDH
Hao mòn bất động sản đầu tư,-6430314000,-6160133000,-6607252000,KDH
Tài sản dở dang dài hạn,721787221000,709607512000,732166446000,KDH
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,KDH
Chi phí xây dựng cơ bản dở dang ,721787221000,709607512000,732166446000,KDH
Các khoản đầu tư tài chính dài hạn,14300000000,14300000000,14300000000,KDH
Đầu tư vào công ty con,0,0,0,KDH
"Đầu tư vào công ty liên kết, liên doanh",0,0,0,KDH
Đầu tư dài hạn khác,14000000000,14000000000,14000000000,KDH
Dự phòng giảm giá đầu tư tài chính dài hạn,300000000,0,300000000,KDH
Đầu tư dài hạn giữ đến ngày đáo hạn,0,300000000,0,KDH
Tài sản dài hạn khác,15193985000,15671187000,13458358000,KDH
Chi phí trả trước dài hạn,4236079000,4394261000,3510421000,KDH
Tài sản thuế thu nhập hoãn lại,9628496000,9706902000,8859140000,KDH
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,0,KDH
Lợi thế thương mại,1329410000,1570024000,1088797000,KDH
Lợi thế thương mại (trước 2015),0,0,0,KDH
TỔNG CỘNG TÀI SẢN,14024181469000,13550810382000,14524288365000,KDH
Nợ phải trả,5347158073000,5186924355000,4720281124000,KDH
Nợ ngắn hạn,3743667994000,3325561885000,2639428514000,KDH
Vay và nợ ngắn hạn,1119273434000,855444166000,854516348000,KDH
Phải trả người bán,162183688000,107130691000,139775495000,KDH
Người mua trả tiền trước,1327995880000,1720793735000,433150248000,KDH
Thuế và các khoản phải nộp Nhà nước,246158225000,168198363000,308360738000,KDH
Phải trả người lao động,0,0,1327076000,KDH
Chi phí phải trả,32747648000,66778605000,65941852000,KDH
Phải trả nội bộ,0,0,0,KDH
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,KDH
"Các khoản phải trả, phải nộp ngắn hạn khác",784510339000,378431243000,783803915000,KDH
"Quỹ khen thưởng, phúc lợi",63287343000,17027505000,45166942000,KDH
Doanh thu chưa thực hiện ngắn hạn,7511437000,11757577000,7385900000,KDH
Dự phòng phải trả ngắn hạn,0,0,0,KDH
Quỹ bình ổn giá,0,0,0,KDH
Nợ dài hạn,1603490079000,1861362470000,2080852610000,KDH
Phải trả dài hạn người bán,0,0,0,KDH
Người mua trả trước dài hạn,0,301104000,0,KDH
Chi phí phải trả dài hạn,68830845000,69429855000,68820845000,KDH
Phải trả nội bộ về vốn kinh doanh,0,0,0,KDH
Phải trả dài hạn nội bộ,0,0,0,KDH
Phải trả dài hạn khác,30424099000,393407103000,30908641000,KDH
Vay và nợ dài hạn,1470692693000,1360085305000,1949411438000,KDH
Trái phiếu chuyển đổi,0,0,0,KDH
Cổ phiếu ưu đãi,0,0,0,KDH
Thuế thu nhập hoãn lại phải trả,22909961000,28872233000,21603361000,KDH
Dự phòng trợ cấp mất việc làm,0,0,0,KDH
Doanh thu chưa thực hiện dài hạn,9293056000,7927445000,8768900000,KDH
Quỹ phát triển khoa học và công nghệ,0,0,0,KDH
Dự phòng phải trả dài hạn,1339425000,1339425000,1339425000,KDH
Vốn chủ sở hữu,8677023396000,8363886027000,9804007241000,KDH
Vốn và các quỹ,8677023396000,8363886027000,9804007241000,KDH
Vốn góp,6429370690000,5786572190000,6429370690000,KDH
Cổ phiếu phổ thông,6429370690000,5786572190000,6429370690000,KDH
Thặng dư vốn cổ phần,786153163000,744153163000,1177491660000,KDH
Quyền chọn chuyển đổi trái phiếu,0,0,0,KDH
Vốn khác của chủ sở hữu,0,0,0,KDH
Cổ phiếu quỹ,-419064794000,-419064794000,0,KDH
Chênh lệch đánh giá lại tài sản,0,0,0,KDH
Chênh lệch tỷ giá hối đoái,0,0,0,KDH
Quỹ đầu tư phát triển,236977781000,179339505000,236977781000,KDH
Quỹ dự phòng tài chính,0,0,0,KDH
Quỹ khác thuộc vốn chủ sở hữu,0,0,0,KDH
Lợi nhuận sau thuế chưa phân phối,1610890106000,2041605044000,1927464109000,KDH
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,1139325997000,1836456359000,1139325997000,KDH
Lợi nhuận sau thuế chưa phân phối kỳ này,471564109000,205148685000,788138112000,KDH
Lợi ích cổ đông không kiểm soát,32696450000,31280919000,32703001000,KDH
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,KDH
Nguồn vốn đầu tư XDCB,0,0,0,KDH
Nguồn kinh phí và quỹ khác,0,0,0,KDH
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,KDH
Vốn ngân sách nhà nước,0,0,0,KDH
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,KDH
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,KDH
TỔNG CỘNG NGUỒN VỐN,14024181469000,13550810382000,14524288365000,KDH
Tiền và các khoản tương đương tiền,5947560639666,6457577994501,,GAS
Tiền,1380958101817,2050113358731,,GAS
Các khoản tương đương tiền,4566602537849,4407464635770,,GAS
Các khoản đầu tư tài chính ngắn hạn,25650532773344,21594237927459,,GAS
Đầu tư ngắn hạn,0,0,,GAS
Dự phòng giảm giá đầu tư ngắn hạn,0,0,,GAS
Đầu tư giữ đến ngày đáo hạn,25650532773344,21594237927459,,GAS
Các khoản phải thu ngắn hạn,15328324085809,13439321385786,,GAS
Phải thu khách hàng,8610774915544,7696887538271,,GAS
Trả trước cho người bán,449817724457,447154556759,,GAS
Phải thu nội bộ ngắn hạn,0,0,,GAS
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,GAS
Phải thu về cho vay ngắn hạn,0,0,,GAS
Các khoản phải thu khác,6662818300386,5690928464202,,GAS
Dự phòng phải thu ngắn hạn khó đòi,-395086854578,-395649173446,,GAS
Tài sản thiếu chờ xử lý,0,0,,GAS
Hàng tồn kho,1990374242842,1977431082943,,GAS
Dự phòng giảm giá hàng tồn kho,-66478627431,-66573916632,,GAS
Tài sản ngắn hạn khác,1296630585421,761924680138,,GAS
Chi phí trả trước ngắn hạn,525865565955,111646834047,,GAS
Thuế GTGT được khấu trừ,716551958139,591923146895,,GAS
Thuế và các khoản khác phải thu Nhà nước,54213061327,58354699196,,GAS
Giao dịch mua bán lại trái phiếu chính phủ,0,0,,GAS
Tài sản dài hạn,24613014889519,24395822268817,,GAS
Các khoản phải thu dài hạn,182707631082,164536574936,,GAS
Phải thu dài hạn của khách hàng,0,0,,GAS
Trả trước dài hạn người bán,73905914643,72303201380,,GAS
Vốn kinh doanh ở đơn vị trực thuộc,0,0,,GAS
Phải thu dài hạn nội bộ,0,0,,GAS
Phải thu về cho vay dài hạn,0,0,,GAS
Phải thu dài hạn khác,108801716439,92233373556,,GAS
Dự phòng phải thu dài hạn khó đòi,0,0,,GAS
Tài sản cố định,19330095576422,19092950251135,,GAS
Tài sản cố định hữu hình,18914315830103,18661289710448,,GAS
Nguyên giá TSCĐHH,55731894626760,54681879831412,,GAS
Hao mòn TSCĐHH,-36817578796657,-36020590120964,,GAS
Tài sản cố định thuê tài chính,0,0,,GAS
Nguyên giá TSCĐTTC,0,0,,GAS
Hao mòn TSCĐTTC,0,0,,GAS
Tài sản cố định vô hình,415779746319,431660540687,,GAS
Nguyên giá TSCĐVH,582776332688,588884232839,,GAS
Hao mòn TSCĐVH,-166996586369,-157223692152,,GAS
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,,GAS
Bất động sản đầu tư,21943368814,22150570174,,GAS
Nguyên giá bất động sản đầu tư,26427782233,26427782233,,GAS
Hao mòn bất động sản đầu tư,-4484413419,-4277212059,,GAS
Tài sản dở dang dài hạn,3497170682331,3684547023352,,GAS
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,,GAS
Chi phí xây dựng cơ bản dở dang ,3497170682331,3684547023352,,GAS
Các khoản đầu tư tài chính dài hạn,373751442755,392296079925,,GAS
Đầu tư vào công ty con,0,0,,GAS
"Đầu tư vào công ty liên kết, liên doanh",363751442755,382296079925,,GAS
Đầu tư dài hạn khác,35000000000,35000000000,,GAS
Dự phòng giảm giá đầu tư tài chính dài hạn,-25000000000,-25000000000,,GAS
Đầu tư dài hạn giữ đến ngày đáo hạn,0,0,,GAS
Tài sản dài hạn khác,1207346188115,1039341769295,,GAS
Chi phí trả trước dài hạn,1151283171419,981394979085,,GAS
Tài sản thuế thu nhập hoãn lại,55424660562,49975765528,,GAS
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,,GAS
Lợi thế thương mại,638356134,7971024682,,GAS
Lợi thế thương mại (trước 2015),0,0,,GAS
TỔNG CỘNG TÀI SẢN,74826437216601,68626315339644,,GAS
Nợ phải trả,26981135438345,17049736415072,,GAS
Nợ ngắn hạn,20039328990025,11785544853231,,GAS
Vay và nợ ngắn hạn,962640000000,965580000000,,GAS
Phải trả người bán,3654223202919,2660830472348,,GAS
Người mua trả tiền trước,627252367024,137839635730,,GAS
Thuế và các khoản phải nộp Nhà nước,770582339231,710161026091,,GAS
Phải trả người lao động,312972204124,233169909757,,GAS
Chi phí phải trả,5200568759638,5382227208532,,GAS
Phải trả nội bộ,0,0,,GAS
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,GAS
"Các khoản phải trả, phải nộp ngắn hạn khác",6859465325774,492408053783,,GAS
"Quỹ khen thưởng, phúc lợi",637506874703,466775025216,,GAS
Doanh thu chưa thực hiện ngắn hạn,1014117916612,711612703259,,GAS
Dự phòng phải trả ngắn hạn,0,24940818515,,GAS
Quỹ bình ổn giá,0,0,,GAS
Nợ dài hạn,6941806448320,5264191561841,,GAS
Phải trả dài hạn người bán,0,0,,GAS
Người mua trả trước dài hạn,0,0,,GAS
Chi phí phải trả dài hạn,0,0,,GAS
Phải trả nội bộ về vốn kinh doanh,0,0,,GAS
Phải trả dài hạn nội bộ,0,0,,GAS
Phải trả dài hạn khác,102275334508,98843691299,,GAS
Vay và nợ dài hạn,4677596266574,3280614357698,,GAS
Trái phiếu chuyển đổi,0,0,,GAS
Cổ phiếu ưu đãi,0,0,,GAS
Thuế thu nhập hoãn lại phải trả,188734197700,171627679437,,GAS
Dự phòng trợ cấp mất việc làm,0,0,,GAS
Doanh thu chưa thực hiện dài hạn,21168715684,22248752492,,GAS
Quỹ phát triển khoa học và công nghệ,8374574220,9694941932,,GAS
Dự phòng phải trả dài hạn,1943657359634,1681162138983,,GAS
Vốn chủ sở hữu,47845301778256,51576578924572,,GAS
Vốn và các quỹ,47845301778256,51576578924572,,GAS
Vốn góp,19139500000000,19139500000000,,GAS
Cổ phiếu phổ thông,19139500000000,19139500000000,,GAS
Thặng dư vốn cổ phần,0,0,,GAS
Quyền chọn chuyển đổi trái phiếu,210679541297,210679541297,,GAS
Vốn khác của chủ sở hữu,196658562648,196658562648,,GAS
Cổ phiếu quỹ,0,0,,GAS
Chênh lệch đánh giá lại tài sản,0,0,,GAS
Chênh lệch tỷ giá hối đoái,0,0,,GAS
Quỹ đầu tư phát triển,21053839680240,18853826843892,,GAS
Quỹ dự phòng tài chính,0,0,,GAS
Quỹ khác thuộc vốn chủ sở hữu,6287318113,6287318113,,GAS
Lợi nhuận sau thuế chưa phân phối,6156899737283,12080348068918,,GAS
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,1934441021515,10053507513839,,GAS
Lợi nhuận sau thuế chưa phân phối kỳ này,4222458715768,2026840555079,,GAS
Lợi ích cổ đông không kiểm soát,1081436938675,1089278589704,,GAS
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,,GAS
Nguồn vốn đầu tư XDCB,0,0,,GAS
Nguồn kinh phí và quỹ khác,0,0,,GAS
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,,GAS
Vốn ngân sách nhà nước,0,0,,GAS
Nguồn kinh phí đã hình thành TSCĐ,0,0,,GAS
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,GAS
TỔNG CỘNG NGUỒN VỐN,74826437216601,68626315339644,,GAS
Tài sản ngắn hạn,89309839810121,95996992326115,,BVH
Tiền và các khoản tương đương tiền,2860226530581,4378343201837,,BVH
Tiền,1686726530575,1869021691957,,BVH
Các khoản tương đương tiền,1173500000006,2509321509880,,BVH
Các khoản đầu tư tài chính ngắn hạn,74407806893320,80120008644195,,BVH
Đầu tư ngắn hạn,1954706136823,2078950774077,,BVH
Dự phòng giảm giá đầu tư ngắn hạn,-58139116000,-99570929959,,BVH
Đầu tư giữ đến ngày đáo hạn,72511239872497,78140628800077,,BVH
Các khoản phải thu ngắn hạn,9295154394532,8678288974319,,BVH
Phải thu khách hàng,5850969241392,5948384343261,,BVH
Phải thu hoạt động bảo hiểm gốc,1764889802247,1793410519401,,BVH
Phải thu khác của khách hàng,4086079439145,4154973823860,,BVH
Trả trước cho người bán,62322430715,58302880499,,BVH
Tạm ứng,0,0,,BVH
Phải thu nội bộ ngắn hạn,0,0,,BVH
Phải thu từ hoạt động đầu tư tài chính ,0,0,,BVH
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,BVH
Phải thu về cho vay ngắn hạn,3456258601885,2738723343267,,BVH
Các khoản phải thu khác,350768265655,334656751255,,BVH
Dự phòng phải thu ngắn hạn khó đòi,-425164145115,-401778343963,,BVH
Hàng tồn kho,142630745566,132487350732,,BVH
Dự phòng giảm giá hàng tồn kho,0,0,,BVH
Tài sản ngắn hạn khác,556518838433,604533467397,,BVH
Chi phí trả trước ngắn hạn,517605209213,567961782803,,BVH
Chi phí hoa hồng chưa phân bổ,465087398941,525495009665,,BVH
Chi phí trả trước ngắn hạn khác,52517810272,42466773138,,BVH
Tài sản thiếu chờ xử lý,0,0,,BVH
"Các khoản thế chấp, ký quỹ, ký cược",0,0,,BVH
Giao dịch mua bán lại trái phiếu chính phủ,0,0,,BVH
Thuế GTGT được khấu trừ,24209309180,24375133815,,BVH
Thuế và các khoản khác phải thu Nhà nước,210217468,1495821905,,BVH
Tài sản tái bảo hiểm,2047502407689,2083330687635,,BVH
Dự phòng phí nhượng tái bảo hiểm,1025779096169,1001728775580,,BVH
Dự phòng bồi thường nhượng tái bảo hiểm,1021723311520,1081601912055,,BVH
Cho vay khách hàng,0,0,,BVH
Dự phòng rủi ro cho vay khách hàng,0,0,,BVH
Tài sản dài hạn,59792120739082,50606454920768,,BVH
Các khoản phải thu dài hạn,67781655214,69499257449,,BVH
Phải thu dài hạn của khách hàng,0,0,,BVH
Trả trước dài hạn người bán,0,0,,BVH
Vốn kinh doanh ở đơn vị trực thuộc,0,0,,BVH
Phải thu dài hạn nội bộ,0,0,,BVH
Phải thu về cho vay dài hạn,0,0,,BVH
Phải thu dài hạn khác,67781655214,69499257449,,BVH
Phải thu ký quỹ bảo hiểm dài hạn,0,0,,BVH
Dự phòng phải thu dài hạn khó đòi,0,0,,BVH
Tài sản cố định,1766564784459,1742595189531,,BVH
Tài sản cố định hữu hình,809056973317,829979125124,,BVH
Nguyên giá TSCĐHH,2335662249143,2320532531173,,BVH
Hao mòn TSCĐHH,-1526605275826,-1490553406049,,BVH
Tài sản cố định thuê tài chính,0,0,,BVH
Nguyên giá TSCĐTTC,0,0,,BVH
Hao mòn TSCĐTTC,0,0,,BVH
Tài sản cố định vô hình,957507811142,912616064407,,BVH
Nguyên giá TSCĐVH,1495105686474,1431019886474,,BVH
Hao mòn TSCĐVH,-537597875332,-518403822067,,BVH
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,,BVH
Bất động sản đầu tư,45388992000,45388992000,,BVH
Nguyên giá bất động sản đầu tư,45388992000,45388992000,,BVH
Hao mòn bất động sản đầu tư,0,0,,BVH
Tài sản dở dang dài hạn,565580039230,595380723866,,BVH
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,,BVH
Chi phí xây dựng cơ bản dở dang ,565580039230,595380723866,,BVH
Các khoản đầu tư tài chính dài hạn,57169850176327,47960513763946,,BVH
Đầu tư vào công ty con,0,0,,BVH
Góp vốn liên doanh,3029577333990,2849094947659,,BVH
Đầu tư dài hạn khác,1047127334365,1046993770262,,BVH
Dự phòng giảm giá đầu tư tài chính dài hạn,-106524146841,-121530122142,,BVH
Đầu tư dài hạn giữ đến ngày đáo hạn,53199669654813,44185955168167,,BVH
Tài sản dài hạn khác,176955091852,193076993976,,BVH
Tài sản ký quỹ dài hạn,0,0,,BVH
Chi phí trả trước dài hạn,147173531141,164266101054,,BVH
"Cầm cố, ký quỹ, ký cược dài hạn khác",16665715014,15994363124,,BVH
Tài sản thuế thu nhập hoãn lại,13115845697,12816529798,,BVH
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,,BVH
Lợi thế thương mại (trước 2015),0,0,,BVH
Lợi thế thương mại,0,0,,BVH
TỔNG CỘNG NGUỒN VỐN,149101960549203,146603447246883,,BVH
Nợ phải trả,127366871444479,125336258582216,,BVH
Nợ ngắn hạn,12104193267388,14723850536982,,BVH
Vay ngắn hạn,1868568406344,1094767916399,,BVH
Phải trả người bán,2889860997256,2737315189563,,BVH
Phải trả hoạt động bảo hiểm gốc,2868184825563,2711491694134,,BVH
Phải trả khác,21676171693,25823495429,,BVH
Người mua trả tiền trước,16532117272,14635367272,,BVH
Thuế và các khoản phải nộp Nhà nước,136818444315,173796707491,,BVH
Phải trả người lao động,977381326911,540055857931,,BVH
Chi phí phải trả,137265179696,70600479017,,BVH
Phải trả nội bộ,0,0,,BVH
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,BVH
"Các khoản phải trả, phải nộp ngắn hạn khác",1049942003962,811963142111,,BVH
Doanh thu chưa thực hiện ngắn hạn,162219961609,198266702455,,BVH
"Quỹ khen thưởng, phúc lợi",166916730612,119241593051,,BVH
Doanh thu hoa hồng chưa được hưởng,84038563264,79289950115,,BVH
Dự phòng phải trả ngắn hạn,0,0,,BVH
Quỹ bình ổn giá,0,0,,BVH
Dự phòng nghiệp vụ Bảo Hiểm (từ 2014),0,0,,BVH
Dự phòng phí chưa được hưởng,0,0,,BVH
Dự phòng toán học,0,0,,BVH
Dự phòng bồi thường,0,0,,BVH
Dự phòng dao động lớn,0,0,,BVH
Dự phòng chia lãi,0,0,,BVH
Dự phòng đảm bảo cân đối,0,0,,BVH
Tiền gửi của khách hàng và các TCTD khác,0,0,,BVH
Tiền gửi của khách hàng,0,0,,BVH
Tiền gửi của các TCTD khác,0,0,,BVH
Nợ dài hạn,581697711422,560272140692,,BVH
Vay và nợ dài hạn,305950492240,297415636500,,BVH
Trái phiếu chuyển đổi,0,0,,BVH
Cổ phiếu ưu đãi,0,0,,BVH
"Ký quỹ, ký cược dài hạn",0,0,,BVH
